#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADCYAP1	VIP	9606.ENSP00000462647	9606.ENSP00000356213	0	0	0	0.742	0.173	0	0.400	0.504	0.732
ADCYAP1	DPP10	9606.ENSP00000462647	9606.ENSP00000376855	0	0	0	0	0.109	0.066	0	0.410	0.466
ADCYAP1	CCK	9606.ENSP00000462647	9606.ENSP00000379472	0	0	0	0	0.137	0	0	0.622	0.660
ADCYAP1	NPY	9606.ENSP00000462647	9606.ENSP00000384364	0	0	0	0	0.141	0	0	0.673	0.707
ADCYAP1	NELL2	9606.ENSP00000462647	9606.ENSP00000416341	0	0	0	0	0.130	0	0	0.350	0.410
ADCYAP1	CALCB	9606.ENSP00000462647	9606.ENSP00000433490	0	0	0	0	0.074	0	0.400	0.374	0.621
ADCYAP1	GPHB5	9606.ENSP00000462647	9606.ENSP00000478993	0	0	0	0	0.042	0	0.400	0	0.400
ADRA2B	GNB4	9606.ENSP00000480573	9606.ENSP00000232564	0	0	0	0	0.046	0.292	0.500	0	0.632
ADRA2B	PRKCG	9606.ENSP00000480573	9606.ENSP00000263431	0	0	0	0	0.067	0.045	0.500	0.057	0.524
ADRA2B	PCP2	9606.ENSP00000480573	9606.ENSP00000310585	0	0	0	0	0	0	0.400	0	0.400
ADRA2B	AGTR2	9606.ENSP00000480573	9606.ENSP00000360973	0	0	0	0	0.082	0	0.500	0.096	0.549
AEBP1	PCOLCE	9606.ENSP00000223357	9606.ENSP00000223061	0	0	0	0	0.314	0	0	0.302	0.500
AGTR2	GNB4	9606.ENSP00000360973	9606.ENSP00000232564	0	0	0	0	0	0.129	0.500	0	0.545
AGTR2	GRP	9606.ENSP00000360973	9606.ENSP00000256857	0	0	0	0	0	0	0.500	0.078	0.519
AGTR2	NMU	9606.ENSP00000360973	9606.ENSP00000264218	0	0	0	0	0	0	0.500	0.161	0.562
AGTR2	SST	9606.ENSP00000360973	9606.ENSP00000287641	0	0	0	0	0	0	0.500	0.138	0.550
AGTR2	PCP2	9606.ENSP00000360973	9606.ENSP00000310585	0	0	0	0	0	0	0.400	0	0.400
AGTR2	CCL25	9606.ENSP00000360973	9606.ENSP00000375086	0	0	0	0	0	0	0.500	0	0.499
AGTR2	CORT	9606.ENSP00000360973	9606.ENSP00000366248	0	0	0	0	0	0	0.500	0	0.499
AGTR2	CCKBR	9606.ENSP00000360973	9606.ENSP00000435534	0	0	0	0.572	0	0	0.500	0.047	0.503
AGTR2	GRM4	9606.ENSP00000360973	9606.ENSP00000440556	0	0	0	0	0.067	0	0.500	0.064	0.525
AGTR2	CHRM4	9606.ENSP00000360973	9606.ENSP00000409378	0	0	0	0	0	0	0.500	0.091	0.526
AGTR2	CCK	9606.ENSP00000360973	9606.ENSP00000379472	0	0	0	0	0	0	0.500	0.120	0.541
AGTR2	NPY	9606.ENSP00000360973	9606.ENSP00000384364	0	0	0	0	0	0	0.500	0.150	0.556
AHNAK	H4C6	9606.ENSP00000367263	9606.ENSP00000244537	0	0	0	0	0.052	0.543	0	0.153	0.601
AHNAK	CHRM1	9606.ENSP00000367263	9606.ENSP00000306490	0	0	0	0	0.042	0	0	0.766	0.766
AIFM1	H2AC14	9606.ENSP00000287295	9606.ENSP00000328484	0	0	0	0	0	0.045	0.650	0.045	0.652
AK5	MRPL24	9606.ENSP00000346577	9606.ENSP00000354525	0.058	0	0	0	0.400	0	0	0	0.410
AKNAD1	MRPL24	9606.ENSP00000359018	9606.ENSP00000354525	0	0	0	0	0.302	0.289	0	0.166	0.549
AMOTL2	LATS2	9606.ENSP00000424765	9606.ENSP00000372035	0	0	0	0	0.119	0.626	0.500	0.650	0.934
ANGPT2	FGFR4	9606.ENSP00000314897	9606.ENSP00000292408	0	0	0	0	0	0.115	0.650	0.188	0.726
ANGPT2	FGF5	9606.ENSP00000314897	9606.ENSP00000311697	0	0	0	0	0	0	0	0.514	0.514
ANGPT2	IFNA5	9606.ENSP00000314897	9606.ENSP00000484479	0	0	0	0	0	0	0	0.401	0.400
ANGPT2	FGF16	9606.ENSP00000314897	9606.ENSP00000399324	0	0	0	0	0	0	0	0.510	0.510
ANGPT2	FGFR1	9606.ENSP00000314897	9606.ENSP00000393312	0	0	0	0	0.042	0.115	0.650	0.569	0.855
ANO1	FANCC	9606.ENSP00000347454	9606.ENSP00000289081	0	0	0	0	0	0	0	0.408	0.408
ANO1	NELL1	9606.ENSP00000347454	9606.ENSP00000298925	0	0	0	0	0.042	0	0	0.563	0.563
ANO1	NELL2	9606.ENSP00000347454	9606.ENSP00000416341	0	0	0	0	0	0	0	0.577	0.577
ANO1	CALD1	9606.ENSP00000347454	9606.ENSP00000354826	0	0	0	0	0.074	0	0	0.720	0.729
ANO3	SNAP25	9606.ENSP00000256737	9606.ENSP00000254976	0	0	0	0	0.167	0	0	0.350	0.435
ANO3	TAF1	9606.ENSP00000256737	9606.ENSP00000406549	0	0	0	0	0	0	0	0.506	0.506
ANO3	GNAL	9606.ENSP00000256737	9606.ENSP00000334051	0	0	0	0	0.042	0	0	0.801	0.801
AP5B1	CCNJL	9606.ENSP00000454303	9606.ENSP00000377547	0	0	0	0	0.047	0.420	0	0	0.423
APOA5	NPC1L1	9606.ENSP00000445002	9606.ENSP00000289547	0	0	0	0	0.141	0	0	0.447	0.505
APOA5	LDLRAP1	9606.ENSP00000445002	9606.ENSP00000363458	0	0	0	0	0	0	0	0.487	0.487
APOA5	PCYOX1	9606.ENSP00000445002	9606.ENSP00000387654	0	0	0	0	0	0	0.720	0.072	0.729
APOA5	SERPINA1	9606.ENSP00000445002	9606.ENSP00000416066	0	0	0	0	0.254	0.041	0	0.258	0.423
APOA5	FAM20A	9606.ENSP00000445002	9606.ENSP00000468308	0	0	0	0	0	0	0.400	0.102	0.438
AQP1	SCT	9606.ENSP00000311165	9606.ENSP00000176195	0	0	0	0	0.067	0	0	0.593	0.604
AQP1	FOXC1	9606.ENSP00000311165	9606.ENSP00000493906	0	0	0	0	0.059	0	0	0.430	0.441
AQP1	CLCNKA	9606.ENSP00000311165	9606.ENSP00000332771	0	0	0	0	0.099	0	0	0.430	0.464
ATP4A	SCT	9606.ENSP00000262623	9606.ENSP00000176195	0	0	0	0	0.050	0	0	0.482	0.486
ATP4A	SYT1	9606.ENSP00000262623	9606.ENSP00000261205	0	0	0	0	0.072	0	0	0.648	0.659
ATP4A	VIP	9606.ENSP00000262623	9606.ENSP00000356213	0	0	0	0	0.062	0	0	0.397	0.410
ATP4A	CA9	9606.ENSP00000262623	9606.ENSP00000367608	0	0	0	0	0.062	0.103	0	0.372	0.425
ATP4A	CCK	9606.ENSP00000262623	9606.ENSP00000379472	0	0	0	0	0.086	0	0	0.398	0.427
ATP4A	ATP6V1H	9606.ENSP00000262623	9606.ENSP00000352522	0	0	0	0	0	0.073	0	0.476	0.494
ATP4A	CCKBR	9606.ENSP00000262623	9606.ENSP00000435534	0	0	0	0	0.162	0	0	0.537	0.595
ATP4A	S100A8	9606.ENSP00000262623	9606.ENSP00000357721	0	0	0	0	0.068	0.054	0	0.584	0.601
ATP4A	SST	9606.ENSP00000262623	9606.ENSP00000287641	0	0	0	0	0.079	0	0	0.661	0.674
BARHL1	ISL1	9606.ENSP00000263610	9606.ENSP00000230658	0	0	0	0	0.081	0.104	0	0.355	0.422
BARHL1	ZIC1	9606.ENSP00000263610	9606.ENSP00000282928	0	0	0	0	0.149	0.052	0	0.438	0.507
BARHL1	LHX1	9606.ENSP00000263610	9606.ENSP00000477829	0	0	0	0	0.113	0.104	0	0.445	0.520
BRWD3	TAF1	9606.ENSP00000362372	9606.ENSP00000406549	0	0	0	0.546	0.275	0.283	0	0.232	0.566
BSND	CLCNKA	9606.ENSP00000498282	9606.ENSP00000332771	0	0	0	0	0.135	0	0.900	0.992	0.999
BSND	WNK1	9606.ENSP00000498282	9606.ENSP00000341292	0	0	0	0	0	0	0	0.427	0.427
BSND	CNNM2	9606.ENSP00000498282	9606.ENSP00000358894	0	0	0	0	0	0	0	0.430	0.430
BSND	CCDC57	9606.ENSP00000498282	9606.ENSP00000376154	0	0	0	0	0	0	0	0.438	0.438
BTNL9	LTF	9606.ENSP00000330200	9606.ENSP00000231751	0	0	0	0	0.055	0	0	0.568	0.574
C1R	C4B	9606.ENSP00000444271	9606.ENSP00000415941	0	0	0	0	0.139	0.288	0.900	0.875	0.991
C1R	SERPINA1	9606.ENSP00000444271	9606.ENSP00000416066	0	0	0	0	0.080	0.045	0	0.373	0.402
C4B	SERPINA3	9606.ENSP00000415941	9606.ENSP00000450540	0	0	0	0	0.158	0	0	0.366	0.443
C4B	SERPINA1	9606.ENSP00000415941	9606.ENSP00000416066	0	0	0	0	0.145	0	0	0.438	0.499
C5orf24	FOXC1	9606.ENSP00000378427	9606.ENSP00000493906	0	0	0	0	0	0.421	0	0	0.420
CA9	TSPAN16	9606.ENSP00000367608	9606.ENSP00000319486	0	0	0	0	0.070	0	0	0.419	0.436
CACNB1	CACNG3	9606.ENSP00000377840	9606.ENSP00000005284	0	0	0	0	0.085	0	0.540	0.808	0.912
CACNB1	PRKCG	9606.ENSP00000377840	9606.ENSP00000263431	0	0	0	0	0.084	0	0	0.421	0.447
CACNB1	KCNF1	9606.ENSP00000377840	9606.ENSP00000295082	0	0	0	0	0.095	0	0	0.458	0.488
CACNB1	SLITRK1	9606.ENSP00000377840	9606.ENSP00000366288	0	0	0	0	0.085	0	0	0.380	0.409
CACNB1	SCN11A	9606.ENSP00000377840	9606.ENSP00000499569	0	0	0	0	0.060	0.271	0	0.213	0.413
CACNB1	GABRA5	9606.ENSP00000377840	9606.ENSP00000382953	0	0	0	0	0.067	0	0	0.415	0.431
CACNB1	CATSPERG	9606.ENSP00000377840	9606.ENSP00000386962	0	0	0	0	0.042	0	0.540	0	0.540
CACNB1	CAMK2A	9606.ENSP00000377840	9606.ENSP00000500386	0	0	0	0	0.214	0	0.650	0.207	0.762
CACNG3	CATSPERG	9606.ENSP00000005284	9606.ENSP00000386962	0	0	0	0	0.042	0	0.720	0.137	0.748
CACNG3	GRIN2B	9606.ENSP00000005284	9606.ENSP00000477455	0	0	0	0	0.186	0	0.720	0.195	0.800
CACNG3	CAMK2A	9606.ENSP00000005284	9606.ENSP00000500386	0	0	0	0	0.339	0	0.650	0.225	0.805
CALCB	SCT	9606.ENSP00000433490	9606.ENSP00000176195	0	0	0	0	0	0	0.400	0.322	0.575
CALCB	CRH	9606.ENSP00000433490	9606.ENSP00000276571	0	0	0	0	0.110	0	0.400	0.166	0.516
CALCB	SST	9606.ENSP00000433490	9606.ENSP00000287641	0	0	0	0	0.064	0	0	0.410	0.424
CALCB	TAC1	9606.ENSP00000433490	9606.ENSP00000321106	0	0	0	0	0.060	0	0	0.613	0.621
CALCB	VIP	9606.ENSP00000433490	9606.ENSP00000356213	0	0	0	0	0.050	0	0.400	0.438	0.652
CALCB	NPY	9606.ENSP00000433490	9606.ENSP00000384364	0	0	0	0	0.054	0	0	0.416	0.424
CALCB	GPHB5	9606.ENSP00000433490	9606.ENSP00000478993	0	0	0	0	0	0	0.400	0.056	0.409
CALD1	MYOD1	9606.ENSP00000354826	9606.ENSP00000250003	0	0	0	0	0	0	0	0.505	0.505
CALD1	SERPINA1	9606.ENSP00000354826	9606.ENSP00000416066	0	0	0	0	0	0	0	0.475	0.475
CALD1	KRT19	9606.ENSP00000354826	9606.ENSP00000355124	0	0	0	0	0.073	0.067	0	0.550	0.577
CALD1	SMTN	9606.ENSP00000354826	9606.ENSP00000484398	0	0	0	0	0.083	0	0	0.620	0.636
CAMK2A	EGR1	9606.ENSP00000500386	9606.ENSP00000239938	0	0	0	0	0	0	0	0.727	0.727
CAMK2A	KALRN	9606.ENSP00000500386	9606.ENSP00000240874	0	0.200	0	0	0.110	0.095	0	0.310	0.495
CAMK2A	SNAP25	9606.ENSP00000500386	9606.ENSP00000254976	0	0	0	0	0.263	0	0	0.464	0.589
CAMK2A	SYT1	9606.ENSP00000500386	9606.ENSP00000261205	0	0	0	0	0.171	0	0	0.608	0.661
CAMK2A	CRH	9606.ENSP00000500386	9606.ENSP00000276571	0	0	0	0	0.099	0	0	0.510	0.539
CAMK2A	NRGN	9606.ENSP00000500386	9606.ENSP00000284292	0	0	0	0	0.141	0	0	0.595	0.637
CAMK2A	SST	9606.ENSP00000500386	9606.ENSP00000287641	0	0	0	0	0.111	0	0	0.417	0.459
CAMK2A	CHRM1	9606.ENSP00000500386	9606.ENSP00000306490	0	0	0	0	0.240	0.091	0	0.202	0.400
CAMK2A	CCK	9606.ENSP00000500386	9606.ENSP00000379472	0	0	0	0	0.267	0	0	0.219	0.403
CAMK2A	DDN	9606.ENSP00000500386	9606.ENSP00000390590	0	0	0	0	0.274	0	0	0.308	0.477
CAMK2A	CHD7	9606.ENSP00000500386	9606.ENSP00000392028	0	0	0	0	0.062	0	0	0.406	0.419
CAMK2A	SATB2	9606.ENSP00000500386	9606.ENSP00000401112	0	0	0	0	0.047	0	0	0.444	0.448
CAMK2A	GRIN2B	9606.ENSP00000500386	9606.ENSP00000477455	0	0	0	0	0.199	0.978	0.400	0.965	0.999
CAMK2A	DLGAP2	9606.ENSP00000500386	9606.ENSP00000489774	0	0	0	0	0.182	0.091	0	0.302	0.436
CAP2	GUCY1B1	9606.ENSP00000229922	9606.ENSP00000426786	0	0	0	0	0.091	0.304	0	0.130	0.401
CARTPT	GRP	9606.ENSP00000296777	9606.ENSP00000256857	0	0	0	0	0.080	0	0	0.392	0.417
CARTPT	CRH	9606.ENSP00000296777	9606.ENSP00000276571	0	0	0	0	0.122	0	0	0.664	0.692
CARTPT	SST	9606.ENSP00000296777	9606.ENSP00000287641	0	0	0	0	0.206	0	0	0.447	0.542
CARTPT	TAC3	9606.ENSP00000296777	9606.ENSP00000483110	0	0	0	0	0.062	0	0	0.389	0.403
CARTPT	SCG2	9606.ENSP00000296777	9606.ENSP00000304133	0	0	0	0	0.192	0	0	0.313	0.422
CARTPT	VIP	9606.ENSP00000296777	9606.ENSP00000356213	0	0	0	0	0.216	0	0	0.431	0.535
CARTPT	TAC1	9606.ENSP00000296777	9606.ENSP00000321106	0	0	0	0	0.176	0	0	0.507	0.576
CARTPT	PCSK1	9606.ENSP00000296777	9606.ENSP00000308024	0	0	0	0	0.251	0	0	0.496	0.606
CARTPT	CCK	9606.ENSP00000296777	9606.ENSP00000379472	0	0	0	0	0.255	0	0	0.580	0.673
CARTPT	NPY	9606.ENSP00000296777	9606.ENSP00000384364	0	0	0	0	0.109	0	0	0.880	0.889
CASQ2	MYOT	9606.ENSP00000261448	9606.ENSP00000239926	0	0	0	0	0.323	0.045	0	0.292	0.503
CASQ2	SLN	9606.ENSP00000261448	9606.ENSP00000435380	0	0	0	0	0.240	0	0	0.465	0.576
CASQ2	TCAP	9606.ENSP00000261448	9606.ENSP00000312624	0	0	0	0	0.164	0	0	0.522	0.583
CBLN1	ZIC1	9606.ENSP00000219197	9606.ENSP00000282928	0	0	0	0	0.186	0.053	0	0.295	0.409
CBLN1	SNAP25	9606.ENSP00000219197	9606.ENSP00000254976	0	0	0	0	0.257	0	0	0.251	0.421
CBLN1	CBLN2	9606.ENSP00000219197	9606.ENSP00000269503	0	0	0.053	0.975	0.109	0	0	0.386	0.436
CBLN1	KCNB2	9606.ENSP00000219197	9606.ENSP00000430846	0	0	0	0	0.123	0.045	0	0.392	0.446
CBLN1	SST	9606.ENSP00000219197	9606.ENSP00000287641	0	0	0	0	0.109	0	0	0.427	0.468
CBLN1	PCP2	9606.ENSP00000219197	9606.ENSP00000310585	0	0	0	0	0.125	0	0	0.541	0.581
CBLN2	CCKBR	9606.ENSP00000269503	9606.ENSP00000435534	0	0	0	0	0.121	0	0	0.402	0.452
CCDC57	OR6K6	9606.ENSP00000376154	9606.ENSP00000357126	0	0	0	0	0	0	0	0.418	0.418
CCDC57	RASAL1	9606.ENSP00000376154	9606.ENSP00000450244	0	0	0	0	0	0	0	0.405	0.405
CCK	SCT	9606.ENSP00000379472	9606.ENSP00000176195	0	0	0	0	0	0	0	0.876	0.876
CCK	KALRN	9606.ENSP00000379472	9606.ENSP00000240874	0	0	0	0	0.099	0	0.500	0	0.530
CCK	SNAP25	9606.ENSP00000379472	9606.ENSP00000254976	0	0	0	0	0.264	0	0	0.276	0.445
CCK	CCNA1	9606.ENSP00000379472	9606.ENSP00000255465	0	0	0	0	0.115	0	0	0.429	0.474
CCK	GRP	9606.ENSP00000379472	9606.ENSP00000256857	0	0	0	0	0.125	0	0.400	0.951	0.972
CCK	LMNB1	9606.ENSP00000379472	9606.ENSP00000261366	0	0	0	0	0	0	0	0.464	0.464
CCK	NMU	9606.ENSP00000379472	9606.ENSP00000264218	0	0	0	0	0.063	0	0.400	0.437	0.656
CCK	NPFF	9606.ENSP00000379472	9606.ENSP00000267017	0	0	0	0	0	0	0.400	0.412	0.632
CCK	CRH	9606.ENSP00000379472	9606.ENSP00000276571	0	0	0	0	0.128	0	0	0.709	0.735
CCK	SST	9606.ENSP00000379472	9606.ENSP00000287641	0	0	0	0	0.188	0	0	0.921	0.933
CCK	CHRM1	9606.ENSP00000379472	9606.ENSP00000306490	0	0	0	0	0.327	0	0	0.190	0.431
CCK	PCSK1	9606.ENSP00000379472	9606.ENSP00000308024	0	0	0	0	0.137	0	0	0.419	0.477
CCK	TAC1	9606.ENSP00000379472	9606.ENSP00000321106	0	0	0	0	0.141	0	0.400	0.858	0.920
CCK	VIP	9606.ENSP00000379472	9606.ENSP00000356213	0	0	0	0	0.180	0	0	0.855	0.876
CCK	NFATC1	9606.ENSP00000379472	9606.ENSP00000389377	0	0	0	0	0	0	0	0.445	0.445
CCK	TAC3	9606.ENSP00000379472	9606.ENSP00000483110	0	0	0	0	0.111	0	0.400	0.578	0.755
CCK	NPY	9606.ENSP00000379472	9606.ENSP00000384364	0	0	0	0	0.139	0	0	0.906	0.916
CCK	CCKBR	9606.ENSP00000379472	9606.ENSP00000435534	0	0	0	0	0.184	0.994	0.700	0.999	0.999
CCKBR	GNB4	9606.ENSP00000435534	9606.ENSP00000232564	0	0	0	0	0	0.429	0	0.106	0.467
CCKBR	KALRN	9606.ENSP00000435534	9606.ENSP00000240874	0	0	0	0	0.063	0	0.500	0	0.511
CCKBR	GRP	9606.ENSP00000435534	9606.ENSP00000256857	0	0	0	0	0.121	0	0.500	0.474	0.748
CCKBR	NMU	9606.ENSP00000435534	9606.ENSP00000264218	0	0	0	0	0.061	0	0.500	0.151	0.566
CCKBR	SST	9606.ENSP00000435534	9606.ENSP00000287641	0	0	0	0	0.198	0	0	0.523	0.602
CCKBR	NPY	9606.ENSP00000435534	9606.ENSP00000384364	0	0	0	0	0.107	0	0	0.408	0.449
CCL25	PF4V1	9606.ENSP00000375086	9606.ENSP00000226524	0	0	0	0	0	0.994	0	0.164	0.994
CCL25	PCP2	9606.ENSP00000375086	9606.ENSP00000310585	0	0	0	0	0	0	0.400	0	0.400
CCL25	CCL8	9606.ENSP00000375086	9606.ENSP00000378118	0	0	0	0	0.042	0	0	0.747	0.747
CCL8	IL13RA2	9606.ENSP00000378118	9606.ENSP00000361004	0	0	0.387	0	0.064	0	0	0.131	0.458
CCNA1	H4C6	9606.ENSP00000255465	9606.ENSP00000244537	0	0	0	0	0	0.043	0.500	0.386	0.680
CCNA1	SAMHD1	9606.ENSP00000255465	9606.ENSP00000493536	0	0	0	0	0	0.292	0	0.194	0.404
CCNA1	LMNB1	9606.ENSP00000255465	9606.ENSP00000261366	0	0	0	0	0.116	0	0	0.388	0.436
CCNA1	PLK2	9606.ENSP00000255465	9606.ENSP00000274289	0	0	0	0	0.401	0	0	0.344	0.590
CCNA1	CNTD2	9606.ENSP00000255465	9606.ENSP00000396755	0	0	0	0.680	0.339	0.215	0.540	0.134	0.765
CCNA1	WEE1	9606.ENSP00000255465	9606.ENSP00000402084	0	0	0	0	0.142	0.070	0.400	0.765	0.872
CCNA1	E2F2	9606.ENSP00000255465	9606.ENSP00000355249	0	0	0	0	0.055	0.146	0.900	0.607	0.964
CD2	CRTAM	9606.ENSP00000358490	9606.ENSP00000227348	0	0	0	0	0.346	0	0	0.244	0.485
CD2	STAT4	9606.ENSP00000358490	9606.ENSP00000351255	0	0	0	0	0.457	0	0	0.359	0.637
CD2	MAL2	9606.ENSP00000358490	9606.ENSP00000479708	0	0	0	0	0	0	0	0.428	0.428
CD2	EOMES	9606.ENSP00000358490	9606.ENSP00000388620	0	0	0	0	0.456	0.043	0	0.322	0.616
CD248	PCOLCE	9606.ENSP00000308117	9606.ENSP00000223061	0	0	0	0	0.358	0	0	0.181	0.452
CDC42BPG	RHOQ	9606.ENSP00000345133	9606.ENSP00000238738	0	0	0	0	0.065	0.288	0	0.470	0.616
CDH15	MYOD1	9606.ENSP00000289746	9606.ENSP00000250003	0	0	0	0	0.131	0.049	0	0.677	0.710
CDH15	CPNE7	9606.ENSP00000289746	9606.ENSP00000268720	0	0	0	0	0.058	0	0	0.466	0.476
CDH15	CDH26	9606.ENSP00000289746	9606.ENSP00000339390	0	0	0	0.703	0	0	0.540	0.085	0.561
CDR2L	ZCCHC12	9606.ENSP00000336587	9606.ENSP00000308921	0	0	0	0	0.060	0	0	0.952	0.952
CDR2L	HOMER3	9606.ENSP00000336587	9606.ENSP00000439937	0	0	0	0	0.061	0	0	0.478	0.489
CEP41	SYTL1	9606.ENSP00000223208	9606.ENSP00000440704	0	0	0	0	0	0	0	0.467	0.467
CFLAR	LILRB3	9606.ENSP00000312455	9606.ENSP00000245620	0	0	0	0	0.234	0	0	0.433	0.547
CFLAR	HSPB3	9606.ENSP00000312455	9606.ENSP00000303394	0	0	0	0	0.067	0.045	0	0.458	0.474
CFLAR	PCSK1	9606.ENSP00000312455	9606.ENSP00000308024	0	0	0	0	0.045	0	0	0.477	0.479
CHD7	H4C6	9606.ENSP00000392028	9606.ENSP00000244537	0	0	0	0	0.042	0.611	0	0.551	0.818
CHD7	GNRH2	9606.ENSP00000392028	9606.ENSP00000245983	0	0	0	0	0	0	0	0.568	0.568
CHD7	FANCM	9606.ENSP00000392028	9606.ENSP00000267430	0	0	0	0	0.042	0.333	0	0.226	0.462
CHD7	PBRM1	9606.ENSP00000392028	9606.ENSP00000386593	0	0	0	0	0.122	0.354	0	0.277	0.554
CHD7	MAL2	9606.ENSP00000392028	9606.ENSP00000479708	0	0	0	0	0.062	0	0	0.570	0.579
CHD7	FGFR1	9606.ENSP00000392028	9606.ENSP00000393312	0	0	0	0	0.049	0.053	0	0.713	0.719
CHD7	TAC3	9606.ENSP00000392028	9606.ENSP00000483110	0	0	0	0	0	0	0	0.779	0.779
CHL1	ITGA2	9606.ENSP00000256509	9606.ENSP00000296585	0	0	0	0	0	0	0.500	0.042	0.500
CHRM1	KALRN	9606.ENSP00000306490	9606.ENSP00000240874	0	0	0	0	0.101	0	0.500	0.046	0.533
CHRM1	SST	9606.ENSP00000306490	9606.ENSP00000287641	0	0	0	0	0.135	0	0.650	0.212	0.740
CHRM1	RGS7	9606.ENSP00000306490	9606.ENSP00000355523	0	0	0	0	0.137	0.292	0	0.184	0.458
CHRM1	GABRA5	9606.ENSP00000306490	9606.ENSP00000382953	0	0	0	0	0.167	0	0	0.389	0.470
CHRM1	GRIN2B	9606.ENSP00000306490	9606.ENSP00000477455	0	0	0	0	0.157	0	0	0.398	0.471
CHRM1	GNAL	9606.ENSP00000306490	9606.ENSP00000334051	0	0	0	0	0.062	0	0.650	0.098	0.678
CHRM1	PIK3CG	9606.ENSP00000306490	9606.ENSP00000419260	0	0	0	0	0	0	0.650	0.197	0.707
CHRM1	NPY	9606.ENSP00000306490	9606.ENSP00000384364	0	0	0	0	0.137	0	0.650	0.203	0.738
CHRM4	GNB4	9606.ENSP00000409378	9606.ENSP00000232564	0	0	0	0	0	0	0.650	0.134	0.684
CHRM4	HTR2C	9606.ENSP00000409378	9606.ENSP00000276198	0	0	0	0.634	0.068	0.363	0	0.362	0.588
CHRM4	PCP2	9606.ENSP00000409378	9606.ENSP00000310585	0	0	0	0	0	0	0.400	0	0.400
CHST6	COL8A2	9606.ENSP00000328983	9606.ENSP00000380901	0	0	0	0	0.044	0	0	0.512	0.514
CHST6	OGN	9606.ENSP00000328983	9606.ENSP00000364711	0	0	0	0	0	0	0.400	0.254	0.533
CILP	COMP	9606.ENSP00000261883	9606.ENSP00000222271	0	0	0	0	0.304	0	0	0.523	0.654
CILP	IGF2	9606.ENSP00000261883	9606.ENSP00000391826	0	0	0	0	0.049	0	0.400	0.092	0.436
CILP	MATN3	9606.ENSP00000261883	9606.ENSP00000383894	0	0	0	0	0.093	0	0	0.435	0.466
CILP	OGN	9606.ENSP00000261883	9606.ENSP00000364711	0	0	0	0	0.291	0	0	0.376	0.538
CLDN9	NPC1L1	9606.ENSP00000398017	9606.ENSP00000289547	0	0	0	0	0.074	0	0	0.510	0.528
CLEC5A	S100A12	9606.ENSP00000449999	9606.ENSP00000357726	0	0	0	0	0.289	0.048	0	0.186	0.401
CLN8	DLGAP2	9606.ENSP00000328182	9606.ENSP00000489774	0	0	0	0	0.080	0	0	0.491	0.512
