#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CAMK2A	EGR1	9606.ENSP00000500386	9606.ENSP00000239938	0	0	0	0	0	0	0	0.727	0.727
CAMK2A	GRIN2B	9606.ENSP00000500386	9606.ENSP00000477455	0	0	0	0	0.199	0.978	0.400	0.965	0.999
CARTPT	NPY	9606.ENSP00000296777	9606.ENSP00000384364	0	0	0	0	0.109	0	0	0.880	0.889
CCK	SCT	9606.ENSP00000379472	9606.ENSP00000176195	0	0	0	0	0	0	0	0.876	0.876
CCK	GRP	9606.ENSP00000379472	9606.ENSP00000256857	0	0	0	0	0.125	0	0.400	0.951	0.972
CCK	CRH	9606.ENSP00000379472	9606.ENSP00000276571	0	0	0	0	0.128	0	0	0.709	0.735
CCK	SST	9606.ENSP00000379472	9606.ENSP00000287641	0	0	0	0	0.188	0	0	0.921	0.933
CCK	TAC1	9606.ENSP00000379472	9606.ENSP00000321106	0	0	0	0	0.141	0	0.400	0.858	0.920
CCK	VIP	9606.ENSP00000379472	9606.ENSP00000356213	0	0	0	0	0.180	0	0	0.855	0.876
CCK	TAC3	9606.ENSP00000379472	9606.ENSP00000483110	0	0	0	0	0.111	0	0.400	0.578	0.755
CCK	NPY	9606.ENSP00000379472	9606.ENSP00000384364	0	0	0	0	0.139	0	0	0.906	0.916
CCK	CCKBR	9606.ENSP00000379472	9606.ENSP00000435534	0	0	0	0	0.184	0.994	0.700	0.999	0.999
CCKBR	GRP	9606.ENSP00000435534	9606.ENSP00000256857	0	0	0	0	0.121	0	0.500	0.474	0.748
CCL25	PF4V1	9606.ENSP00000375086	9606.ENSP00000226524	0	0	0	0	0	0.994	0	0.164	0.994
CCL25	CCL8	9606.ENSP00000375086	9606.ENSP00000378118	0	0	0	0	0.042	0	0	0.747	0.747
CCNA1	CNTD2	9606.ENSP00000255465	9606.ENSP00000396755	0	0	0	0.680	0.339	0.215	0.540	0.134	0.765
CCNA1	WEE1	9606.ENSP00000255465	9606.ENSP00000402084	0	0	0	0	0.142	0.070	0.400	0.765	0.872
CCNA1	E2F2	9606.ENSP00000255465	9606.ENSP00000355249	0	0	0	0	0.055	0.146	0.900	0.607	0.964
CDH15	MYOD1	9606.ENSP00000289746	9606.ENSP00000250003	0	0	0	0	0.131	0.049	0	0.677	0.710
CDR2L	ZCCHC12	9606.ENSP00000336587	9606.ENSP00000308921	0	0	0	0	0.060	0	0	0.952	0.952
CHD7	H4C6	9606.ENSP00000392028	9606.ENSP00000244537	0	0	0	0	0.042	0.611	0	0.551	0.818
CHD7	FGFR1	9606.ENSP00000392028	9606.ENSP00000393312	0	0	0	0	0.049	0.053	0	0.713	0.719
CHD7	TAC3	9606.ENSP00000392028	9606.ENSP00000483110	0	0	0	0	0	0	0	0.779	0.779
CHRM1	SST	9606.ENSP00000306490	9606.ENSP00000287641	0	0	0	0	0.135	0	0.650	0.212	0.740
CHRM1	PIK3CG	9606.ENSP00000306490	9606.ENSP00000419260	0	0	0	0	0	0	0.650	0.197	0.707
CHRM1	NPY	9606.ENSP00000306490	9606.ENSP00000384364	0	0	0	0	0.137	0	0.650	0.203	0.738
COL8A1	COL8A2	9606.ENSP00000261037	9606.ENSP00000380901	0	0	0.081	0.917	0.165	0.292	0.800	0.436	0.927
COMP	ITGA2	9606.ENSP00000222271	9606.ENSP00000296585	0	0	0	0	0	0.045	0.650	0.231	0.720
COMP	MATN3	9606.ENSP00000222271	9606.ENSP00000383894	0	0	0	0	0.123	0.236	0.500	0.797	0.923
CORT	FANCM	9606.ENSP00000366248	9606.ENSP00000267430	0	0	0	0	0.058	0.849	0.540	0.221	0.942
CORT	SST	9606.ENSP00000366248	9606.ENSP00000287641	0	0	0	0	0.075	0	0.900	0.892	0.989
CORT	NPY	9606.ENSP00000366248	9606.ENSP00000384364	0	0	0	0	0.075	0	0.500	0.522	0.760
CRB2	H4C6	9606.ENSP00000362734	9606.ENSP00000244537	0	0	0	0	0.052	0.522	0	0.608	0.807
CRH	SCT	9606.ENSP00000276571	9606.ENSP00000176195	0	0	0	0	0.044	0	0.400	0.656	0.785
CRH	TAC1	9606.ENSP00000276571	9606.ENSP00000321106	0	0	0	0	0.080	0	0	0.721	0.733
CRH	HSD11B2	9606.ENSP00000276571	9606.ENSP00000316786	0	0	0	0	0	0	0	0.784	0.784
CRH	SST	9606.ENSP00000276571	9606.ENSP00000287641	0	0	0	0	0.166	0	0	0.854	0.873
CRH	VIP	9606.ENSP00000276571	9606.ENSP00000356213	0	0	0	0	0.148	0	0.400	0.861	0.922
CRH	NPY	9606.ENSP00000276571	9606.ENSP00000384364	0	0	0	0	0.138	0	0	0.946	0.951
DCLK1	MAB21L1	9606.ENSP00000353846	9606.ENSP00000369251	0	0	0	0	0.086	0	0	0.764	0.775
DEFB1	LTF	9606.ENSP00000297439	9606.ENSP00000231751	0	0	0	0	0.061	0	0	0.710	0.716
DEFB1	H4C6	9606.ENSP00000297439	9606.ENSP00000244537	0	0	0	0	0	0	0	0.889	0.889
DSG1	KLK7	9606.ENSP00000257192	9606.ENSP00000470538	0	0	0	0	0.180	0	0	0.819	0.845
DSG1	FLG	9606.ENSP00000257192	9606.ENSP00000357789	0	0	0	0	0.263	0.246	0.500	0.814	0.941
EGR1	RRAD	9606.ENSP00000239938	9606.ENSP00000388744	0	0	0	0	0.056	0.079	0.750	0.201	0.803
EGR1	VGF	9606.ENSP00000239938	9606.ENSP00000249330	0	0	0	0	0.054	0	0.750	0.366	0.836
EOMES	STAT4	9606.ENSP00000388620	9606.ENSP00000351255	0	0	0	0	0.215	0.071	0	0.668	0.736
EOMES	SATB2	9606.ENSP00000388620	9606.ENSP00000401112	0	0	0	0	0.075	0	0	0.703	0.713
FANCB	FANCM	9606.ENSP00000498215	9606.ENSP00000267430	0	0	0	0	0.186	0.994	0.900	0.999	0.999
FANCB	FANCC	9606.ENSP00000498215	9606.ENSP00000289081	0	0	0	0	0.058	0.998	0.900	0.998	0.999
FANCC	FANCM	9606.ENSP00000289081	9606.ENSP00000267430	0	0	0	0	0.097	0.994	0.900	0.998	0.999
FANCM	RMI2	9606.ENSP00000267430	9606.ENSP00000310356	0	0	0	0	0.068	0.999	0.900	0.700	0.999
FGF16	FGFR4	9606.ENSP00000399324	9606.ENSP00000292408	0	0	0	0	0	0.399	0.650	0.973	0.994
FGF16	FGFR1	9606.ENSP00000399324	9606.ENSP00000393312	0	0	0	0	0.042	0.538	0.900	0.995	0.999
FGF5	RSPO2	9606.ENSP00000311697	9606.ENSP00000276659	0	0	0	0	0.070	0	0	0.706	0.715
FGF5	FGFR4	9606.ENSP00000311697	9606.ENSP00000292408	0	0	0	0	0	0.481	0.650	0.985	0.997
FGF5	FGFR1	9606.ENSP00000311697	9606.ENSP00000393312	0	0	0	0	0.044	0.381	0.900	0.997	0.999
FGFR1	FGFR4	9606.ENSP00000393312	9606.ENSP00000292408	0	0	0.061	0.955	0	0.221	0.400	0.935	0.967
FGFR1	IGF2	9606.ENSP00000393312	9606.ENSP00000391826	0	0	0	0	0.072	0	0.650	0.393	0.785
FGFR1	NTF3	9606.ENSP00000393312	9606.ENSP00000397297	0	0	0	0	0.072	0	0.650	0.187	0.712
FGFR4	NTF3	9606.ENSP00000292408	9606.ENSP00000397297	0	0	0	0	0	0.162	0.650	0.085	0.708
FGFR4	IGF2	9606.ENSP00000292408	9606.ENSP00000391826	0	0	0	0	0.061	0	0.650	0.323	0.758
FLG	KLK7	9606.ENSP00000357789	9606.ENSP00000470538	0	0	0	0	0.180	0.094	0	0.766	0.811
FUT2	FUT9	9606.ENSP00000387498	9606.ENSP00000302599	0	0	0	0	0.059	0	0.900	0.610	0.960
GNAL	GNB4	9606.ENSP00000334051	9606.ENSP00000232564	0	0	0	0	0	0.574	0.540	0.362	0.864
GNAL	OR7A5	9606.ENSP00000334051	9606.ENSP00000316955	0	0	0	0	0	0.142	0.650	0.176	0.730
GNAL	OR10G7	9606.ENSP00000334051	9606.ENSP00000492905	0	0	0	0	0	0.142	0.650	0.189	0.735
GNB4	PRKCG	9606.ENSP00000232564	9606.ENSP00000263431	0	0	0	0	0.111	0	0.650	0.145	0.710
GRIN2B	KALRN	9606.ENSP00000477455	9606.ENSP00000240874	0	0	0	0	0.145	0.095	0	0.659	0.713
GRP	SCT	9606.ENSP00000256857	9606.ENSP00000176195	0	0	0	0	0.043	0	0	0.765	0.765
GRP	NPY	9606.ENSP00000256857	9606.ENSP00000384364	0	0	0	0	0.053	0	0	0.813	0.815
GRP	VIP	9606.ENSP00000256857	9606.ENSP00000356213	0	0	0	0	0.118	0	0	0.919	0.925
GRP	SST	9606.ENSP00000256857	9606.ENSP00000287641	0	0	0	0	0.114	0	0	0.941	0.946
GRP	TAC1	9606.ENSP00000256857	9606.ENSP00000321106	0	0	0	0	0.049	0	0	0.995	0.995
H2AC14	H4C6	9606.ENSP00000328484	9606.ENSP00000244537	0	0.028	0	0	0.441	0.925	0.400	0.395	0.982
H4C6	MBTD1	9606.ENSP00000244537	9606.ENSP00000468304	0	0	0	0	0	0.545	0	0.422	0.726
H4C6	UHRF1	9606.ENSP00000244537	9606.ENSP00000479617	0	0	0	0	0.057	0.292	0.500	0.300	0.735
H4C6	PBRM1	9606.ENSP00000244537	9606.ENSP00000386593	0	0	0	0	0.049	0.924	0.500	0.204	0.967
H4C6	TAF1	9606.ENSP00000244537	9606.ENSP00000406549	0	0	0	0	0	0.948	0	0.964	0.998
HSPB3	IGF2	9606.ENSP00000303394	9606.ENSP00000391826	0	0	0	0	0	0	0	0.984	0.984
IGF2	MYOD1	9606.ENSP00000391826	9606.ENSP00000250003	0	0	0	0	0.049	0	0	0.713	0.715
IRS4	PIK3CG	9606.ENSP00000361202	9606.ENSP00000419260	0	0	0	0	0.051	0.133	0.900	0.404	0.944
ISL1	SST	9606.ENSP00000230658	9606.ENSP00000287641	0	0	0	0	0.101	0	0	0.710	0.728
ISL1	LDB2	9606.ENSP00000230658	9606.ENSP00000306772	0	0	0	0	0.042	0.399	0	0.944	0.965
ITGA2	ITGB8	9606.ENSP00000296585	9606.ENSP00000222573	0	0	0	0	0.080	0.114	0.900	0.640	0.966
ITGA2	LAMC2	9606.ENSP00000296585	9606.ENSP00000264144	0	0	0	0	0.211	0.071	0.650	0.597	0.883
ITGB8	LAMC2	9606.ENSP00000222573	9606.ENSP00000264144	0	0	0	0	0.098	0.047	0.650	0.543	0.844
KRT18	KRT19	9606.ENSP00000373489	9606.ENSP00000355124	0	0	0	0.915	0.475	0.166	0.400	0.761	0.928
LDB2	LHX1	9606.ENSP00000306772	9606.ENSP00000477829	0	0	0	0	0	0.179	0	0.837	0.861
LMNB1	STAT4	9606.ENSP00000261366	9606.ENSP00000351255	0	0	0	0	0.052	0	0.750	0.065	0.759
LTF	S100A8	9606.ENSP00000231751	9606.ENSP00000357721	0	0	0	0	0.371	0.201	0	0.452	0.701
LTF	MB	9606.ENSP00000231751	9606.ENSP00000352835	0	0	0	0	0.048	0	0	0.705	0.707
MATN3	SLC26A2	9606.ENSP00000383894	9606.ENSP00000286298	0	0	0	0	0	0.053	0	0.906	0.907
MAVS	RNF125	9606.ENSP00000401980	9606.ENSP00000217740	0	0	0	0	0.042	0.298	0	0.757	0.822
MB	PGAM2	9606.ENSP00000352835	9606.ENSP00000297283	0	0	0	0	0.373	0.053	0	0.648	0.773
MRGPRF	NPFF	9606.ENSP00000403660	9606.ENSP00000267017	0	0	0	0	0	0	0	0.822	0.822
MSC	MYOD1	9606.ENSP00000321445	9606.ENSP00000250003	0	0	0	0	0.042	0.067	0	0.703	0.711
MYOT	TCAP	9606.ENSP00000239926	9606.ENSP00000312624	0	0	0	0	0.302	0	0	0.860	0.898
NECAB1	NECAB2	9606.ENSP00000387380	9606.ENSP00000307449	0	0	0	0.907	0.074	0.773	0	0.093	0.792
NEUROD6	SATB2	9606.ENSP00000297142	9606.ENSP00000401112	0	0	0	0	0.074	0	0	0.711	0.722
NMU	NPY	9606.ENSP00000264218	9606.ENSP00000384364	0	0	0	0	0.049	0	0.500	0.613	0.800
NOL9	NOM1	9606.ENSP00000366934	9606.ENSP00000275820	0	0	0	0	0.440	0	0	0.538	0.730
NPFF	TAC3	9606.ENSP00000267017	9606.ENSP00000483110	0	0	0	0	0.103	0	0.400	0.590	0.760
NPR3	PDZD3	9606.ENSP00000265074	9606.ENSP00000347742	0	0	0	0	0.067	0	0	0.730	0.737
NPY	SST	9606.ENSP00000384364	9606.ENSP00000287641	0	0	0	0	0.344	0	0.500	0.944	0.980
NPY	TAC1	9606.ENSP00000384364	9606.ENSP00000321106	0	0	0	0	0.108	0	0	0.927	0.932
NPY	VIP	9606.ENSP00000384364	9606.ENSP00000356213	0	0	0.200	0	0.151	0	0	0.972	0.980
NUP43	NUP58	9606.ENSP00000342262	9606.ENSP00000371155	0	0	0	0	0.144	0.818	0.500	0.785	0.981
PAK3	ROBO2	9606.ENSP00000353864	9606.ENSP00000417335	0	0	0	0	0.115	0.073	0.900	0.077	0.914
PGM2L1	PGM5	9606.ENSP00000298198	9606.ENSP00000379678	0.093	0	0	0	0.055	0.091	0.449	0.570	0.782
POLH	POLK	9606.ENSP00000361310	9606.ENSP00000241436	0	0	0.115	0.578	0.175	0.079	0.400	0.577	0.798
RGS4	RGS7	9606.ENSP00000397181	9606.ENSP00000355523	0	0	0	0.675	0.208	0.052	0.500	0.337	0.718
RHOQ	TRIP10	9606.ENSP00000238738	9606.ENSP00000320117	0	0	0	0	0	0.367	0.900	0.658	0.976
ROBO2	SRGAP1	9606.ENSP00000417335	9606.ENSP00000347198	0	0	0	0	0	0.049	0.900	0.652	0.964
RSPO2	ZNRF3	9606.ENSP00000276659	9606.ENSP00000443824	0	0	0	0	0.055	0.979	0.900	0.880	0.999
S100A12	S100A8	9606.ENSP00000357726	9606.ENSP00000357721	0	0	0	0.846	0.988	0.046	0	0.591	0.995
SCG2	SCG3	9606.ENSP00000304133	9606.ENSP00000220478	0	0	0	0	0.218	0	0	0.907	0.924
SCG2	VGF	9606.ENSP00000304133	9606.ENSP00000249330	0	0	0	0	0.208	0	0	0.674	0.730
SCGN	SNAP25	9606.ENSP00000367197	9606.ENSP00000254976	0	0	0	0	0.163	0.815	0	0.386	0.897
SCGN	TAC1	9606.ENSP00000367197	9606.ENSP00000321106	0	0	0	0	0.074	0	0	0.699	0.709
SCT	SST	9606.ENSP00000176195	9606.ENSP00000287641	0	0	0	0	0	0	0	0.912	0.912
SCT	VIP	9606.ENSP00000176195	9606.ENSP00000356213	0	0	0	0	0	0	0.400	0.987	0.991
SERPINB2	STAT4	9606.ENSP00000401645	9606.ENSP00000351255	0	0	0	0	0	0	0.750	0.089	0.762
SLC13A4	SLC26A2	9606.ENSP00000297282	9606.ENSP00000286298	0.052	0	0	0	0.086	0	0	0.878	0.885
SNAP25	SYT5	9606.ENSP00000254976	9606.ENSP00000346265	0	0	0	0	0.122	0.091	0.800	0.363	0.884
SNAP25	SYT1	9606.ENSP00000254976	9606.ENSP00000261205	0	0	0	0	0.405	0.974	0.500	0.997	0.999
SST	VIP	9606.ENSP00000287641	9606.ENSP00000356213	0	0	0	0	0.178	0	0	0.931	0.941
SST	TAC1	9606.ENSP00000287641	9606.ENSP00000321106	0	0	0	0	0.210	0	0	0.961	0.968
TAC1	VIP	9606.ENSP00000321106	9606.ENSP00000356213	0	0	0	0	0.159	0	0	0.970	0.973
TAC1	TAC3	9606.ENSP00000321106	9606.ENSP00000483110	0	0	0	0	0.072	0	0.400	0.998	0.998
WIF1	WNT10B	9606.ENSP00000286574	9606.ENSP00000301061	0	0	0	0	0	0	0.900	0.516	0.949
