#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDH1	RPS25	9606.ENSP00000261769	9606.ENSP00000435096	0	0	0	0	0	0.800	0	0	0.800
CDH1	RPL26L1	9606.ENSP00000261769	9606.ENSP00000428223	0	0	0	0	0	0.802	0	0	0.802
CDH1	RPS20	9606.ENSP00000261769	9606.ENSP00000429374	0	0	0	0	0	0.803	0	0	0.803
CDH1	RPL37A	9606.ENSP00000261769	9606.ENSP00000418082	0	0	0	0	0	0.800	0	0.056	0.803
CDH1	RPS16	9606.ENSP00000261769	9606.ENSP00000367806	0	0	0	0	0	0.800	0	0.063	0.805
CDH1	RPL36A	9606.ENSP00000261769	9606.ENSP00000404375	0	0	0	0	0	0.808	0	0	0.808
CDH1	RPL6	9606.ENSP00000261769	9606.ENSP00000403172	0	0	0	0	0	0.808	0	0	0.808
CDH1	RPL24	9606.ENSP00000261769	9606.ENSP00000377640	0	0	0	0	0	0.808	0	0	0.808
CDH1	RPS3A	9606.ENSP00000261769	9606.ENSP00000346050	0	0	0	0	0.055	0.804	0	0.060	0.810
CDH1	RPL5	9606.ENSP00000261769	9606.ENSP00000359345	0	0	0	0	0.048	0.800	0	0.096	0.812
CITED1	DDX5	9606.ENSP00000401764	9606.ENSP00000225792	0	0	0	0	0	0	0.500	0.043	0.501
COPRS	SMARCD3	9606.ENSP00000304327	9606.ENSP00000262188	0	0	0	0	0.042	0	0.500	0.058	0.509
CTSD	RAB7A	9606.ENSP00000236671	9606.ENSP00000265062	0	0	0	0	0.084	0.143	0	0.449	0.530
DDX5	RPL19	9606.ENSP00000225792	9606.ENSP00000225430	0	0	0	0	0.146	0.359	0	0.161	0.501
DDX5	RPS20	9606.ENSP00000225792	9606.ENSP00000429374	0	0	0	0	0.159	0.246	0	0.129	0.400
DDX5	RPS6KB2	9606.ENSP00000225792	9606.ENSP00000308413	0	0	0	0	0.055	0.365	0	0.095	0.410
DDX5	NOL6	9606.ENSP00000225792	9606.ENSP00000297990	0	0	0	0	0.269	0.145	0	0.185	0.446
DDX5	KRR1	9606.ENSP00000225792	9606.ENSP00000229214	0	0	0	0	0.263	0.269	0	0.105	0.476
DDX5	NIP7	9606.ENSP00000225792	9606.ENSP00000254940	0	0	0	0	0.311	0.283	0	0.065	0.498
DDX5	RPS16	9606.ENSP00000225792	9606.ENSP00000367806	0	0	0	0	0.180	0.402	0	0.166	0.555
FMN2	PFN1	9606.ENSP00000318884	9606.ENSP00000225655	0	0	0	0	0	0.593	0	0.541	0.805
GPN3	NOL6	9606.ENSP00000442770	9606.ENSP00000297990	0	0	0	0	0.724	0	0	0	0.724
HSD3B7	RPL19	9606.ENSP00000297679	9606.ENSP00000225430	0	0	0	0	0.213	0.503	0	0.042	0.592
HSD3B7	RPS16	9606.ENSP00000297679	9606.ENSP00000367806	0	0	0	0	0.107	0.402	0	0.073	0.461
HSD3B7	RPS20	9606.ENSP00000297679	9606.ENSP00000429374	0	0	0	0	0.127	0.431	0	0.083	0.504
HSD3B7	RPL24	9606.ENSP00000297679	9606.ENSP00000377640	0	0	0	0	0.116	0.475	0	0.042	0.516
HSD3B7	RPL37A	9606.ENSP00000297679	9606.ENSP00000418082	0	0	0	0	0.075	0.503	0	0	0.520
HSD3B7	RPL5	9606.ENSP00000297679	9606.ENSP00000359345	0	0	0	0	0.109	0.503	0	0.072	0.553
HSD3B7	RPS25	9606.ENSP00000297679	9606.ENSP00000435096	0	0	0	0	0.131	0.506	0	0.071	0.566
HSD3B7	RPL23	9606.ENSP00000297679	9606.ENSP00000420311	0	0	0	0	0.244	0.507	0	0.065	0.621
HSD3B7	RPS3A	9606.ENSP00000297679	9606.ENSP00000346050	0	0	0	0	0.203	0.505	0	0.129	0.626
KRR1	NIP7	9606.ENSP00000229214	9606.ENSP00000254940	0	0	0	0	0.886	0.131	0.400	0.091	0.938
KRR1	RPS12	9606.ENSP00000229214	9606.ENSP00000230050	0	0	0	0	0.205	0.950	0	0.120	0.962
KRR1	RPS16	9606.ENSP00000229214	9606.ENSP00000367806	0	0	0	0	0.087	0.976	0.400	0.213	0.988
KRR1	RPS3A	9606.ENSP00000229214	9606.ENSP00000346050	0	0	0	0	0.107	0.989	0.400	0.071	0.994
KRR1	NOL6	9606.ENSP00000229214	9606.ENSP00000297990	0	0	0	0	0.213	0.991	0.540	0.678	0.998
NDUFB10	NDUFS2	9606.ENSP00000268668	9606.ENSP00000356972	0	0	0	0	0.387	0.991	0.967	0.810	0.999
NIP7	RPL19	9606.ENSP00000254940	9606.ENSP00000225430	0	0	0	0	0.132	0.842	0	0.066	0.860
NIP7	RPS12	9606.ENSP00000254940	9606.ENSP00000230050	0	0	0	0	0.341	0.450	0	0.116	0.652
NIP7	RPL39L	9606.ENSP00000254940	9606.ENSP00000389356	0	0	0	0	0.089	0.429	0	0.068	0.473
NIP7	RPL5	9606.ENSP00000254940	9606.ENSP00000359345	0	0	0	0	0.148	0	0	0.481	0.539
NIP7	RPL37A	9606.ENSP00000254940	9606.ENSP00000418082	0.055	0	0	0	0.133	0.597	0	0.049	0.644
NIP7	NOL6	9606.ENSP00000254940	9606.ENSP00000297990	0	0	0	0	0.402	0.091	0.400	0.059	0.652
NIP7	RPS16	9606.ENSP00000254940	9606.ENSP00000367806	0	0	0	0	0.174	0.586	0	0.081	0.659
NIP7	RPL26L1	9606.ENSP00000254940	9606.ENSP00000428223	0	0	0	0	0.135	0.767	0	0.083	0.799
NIP7	RPL6	9606.ENSP00000254940	9606.ENSP00000403172	0	0	0	0	0.152	0.858	0	0.103	0.882
NIP7	RPL23	9606.ENSP00000254940	9606.ENSP00000420311	0	0	0	0	0.164	0.886	0	0.062	0.902
NOL6	RPS12	9606.ENSP00000297990	9606.ENSP00000230050	0	0	0	0	0.125	0.922	0	0.047	0.929
NOL6	RPL5	9606.ENSP00000297990	9606.ENSP00000359345	0	0	0	0	0.125	0	0	0.342	0.400
NOL6	RPL6	9606.ENSP00000297990	9606.ENSP00000403172	0	0	0	0	0.101	0	0	0.367	0.407
NOL6	RPS25	9606.ENSP00000297990	9606.ENSP00000435096	0	0	0	0	0.063	0.429	0	0.052	0.448
NOL6	RPS16	9606.ENSP00000297990	9606.ENSP00000367806	0	0	0	0	0.056	0.969	0.400	0.423	0.988
NOL6	RPS3A	9606.ENSP00000297990	9606.ENSP00000346050	0	0	0	0	0.104	0.987	0.400	0.116	0.993
PFKM	PKM	9606.ENSP00000496597	9606.ENSP00000320171	0.079	0	0	0	0.565	0.184	0.183	0.804	0.938
PFN1	TPM3	9606.ENSP00000225655	9606.ENSP00000498577	0	0	0	0	0.219	0	0	0.323	0.448
PFN1	PKM	9606.ENSP00000225655	9606.ENSP00000320171	0	0	0	0	0.149	0	0	0.468	0.528
PKM	RPL19	9606.ENSP00000320171	9606.ENSP00000225430	0.111	0	0	0	0.346	0.744	0	0.108	0.849
PKM	RPS12	9606.ENSP00000320171	9606.ENSP00000230050	0	0	0	0	0.211	0.394	0	0	0.501
PKM	RPL36A	9606.ENSP00000320171	9606.ENSP00000404375	0	0	0	0	0.105	0.473	0	0.076	0.526
PKM	RPL6	9606.ENSP00000320171	9606.ENSP00000403172	0.069	0	0	0	0.249	0.409	0	0.074	0.566
PKM	RPS20	9606.ENSP00000320171	9606.ENSP00000429374	0.057	0	0	0	0.132	0.494	0	0.165	0.608
PKM	RPS16	9606.ENSP00000320171	9606.ENSP00000367806	0.057	0	0	0	0.259	0.439	0	0.176	0.634
PKM	RPL26L1	9606.ENSP00000320171	9606.ENSP00000428223	0.079	0	0	0	0.362	0.479	0	0.057	0.673
PKM	RPS3A	9606.ENSP00000320171	9606.ENSP00000346050	0	0	0	0	0.299	0.610	0	0	0.715
PKM	RPL37A	9606.ENSP00000320171	9606.ENSP00000418082	0	0	0	0	0.124	0.743	0	0.104	0.780
PKM	RPL24	9606.ENSP00000320171	9606.ENSP00000377640	0	0	0	0	0.214	0.743	0	0	0.789
PKM	RPL23	9606.ENSP00000320171	9606.ENSP00000420311	0.111	0	0	0	0.442	0.744	0	0.049	0.863
PKM	RPL5	9606.ENSP00000320171	9606.ENSP00000359345	0.111	0	0	0	0.517	0.743	0	0.245	0.905
RPL19	RPL41	9606.ENSP00000225430	9606.ENSP00000449026	0	0	0	0	0.346	0.429	0.900	0.434	0.976
RPL19	RPL39L	9606.ENSP00000225430	9606.ENSP00000389356	0	0	0	0	0.824	0.841	0	0.428	0.982
RPL19	RPL26L1	9606.ENSP00000225430	9606.ENSP00000428223	0.115	0	0	0	0.834	0.972	0	0.452	0.997
RPL19	RPS25	9606.ENSP00000225430	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0	0.757	0.999
RPL19	RPS20	9606.ENSP00000225430	9606.ENSP00000429374	0	0	0	0	0.992	0.995	0	0.579	0.999
RPL19	RPL37A	9606.ENSP00000225430	9606.ENSP00000418082	0	0	0	0	0.956	0.994	0	0.721	0.999
RPL19	RPL24	9606.ENSP00000225430	9606.ENSP00000377640	0	0	0	0	0.991	0.995	0.900	0.388	0.999
RPL19	RPL23	9606.ENSP00000225430	9606.ENSP00000420311	0.231	0	0	0	0.991	0.995	0	0.450	0.999
RPL19	RPL5	9606.ENSP00000225430	9606.ENSP00000359345	0.231	0	0	0	0.991	0.994	0	0.667	0.999
RPL19	RPS16	9606.ENSP00000225430	9606.ENSP00000367806	0.052	0	0	0	0.991	0.995	0	0.606	0.999
RPL19	RPS12	9606.ENSP00000225430	9606.ENSP00000230050	0	0	0	0	0.982	0.995	0	0.269	0.999
RPL19	RPL6	9606.ENSP00000225430	9606.ENSP00000403172	0.111	0	0	0	0.991	0.995	0.900	0.666	0.999
RPL19	RPL36A	9606.ENSP00000225430	9606.ENSP00000404375	0	0	0	0	0.846	0.955	0.900	0.908	0.999
RPL19	RPS3A	9606.ENSP00000225430	9606.ENSP00000346050	0	0	0	0	0.992	0.995	0	0.696	0.999
RPL23	RPS12	9606.ENSP00000420311	9606.ENSP00000230050	0.089	0	0	0	0.991	0.994	0	0.296	0.999
RPL23	RPS3A	9606.ENSP00000420311	9606.ENSP00000346050	0	0	0	0	0.991	0.993	0	0.255	0.999
RPL23	RPL5	9606.ENSP00000420311	9606.ENSP00000359345	0.231	0	0	0	0.991	0.997	0	0.616	0.999
RPL23	RPS16	9606.ENSP00000420311	9606.ENSP00000367806	0.115	0	0	0	0.991	0.995	0	0.410	0.999
RPL23	RPL24	9606.ENSP00000420311	9606.ENSP00000377640	0	0	0	0	0.991	0.995	0	0.625	0.999
RPL23	RPL39L	9606.ENSP00000420311	9606.ENSP00000389356	0	0	0	0	0.835	0.841	0	0.251	0.978
RPL23	RPL6	9606.ENSP00000420311	9606.ENSP00000403172	0.111	0	0	0	0.991	0.993	0	0.399	0.999
RPL23	RPL36A	9606.ENSP00000420311	9606.ENSP00000404375	0	0	0	0	0.955	0.955	0	0.342	0.998
RPL23	RPL37A	9606.ENSP00000420311	9606.ENSP00000418082	0	0	0	0	0.994	0.993	0	0.207	0.999
RPL23	RPL41	9606.ENSP00000420311	9606.ENSP00000449026	0	0	0	0	0.244	0.401	0	0.154	0.583
RPL23	RPL26L1	9606.ENSP00000420311	9606.ENSP00000428223	0.115	0	0	0	0.836	0.979	0	0.315	0.997
RPL23	RPS25	9606.ENSP00000420311	9606.ENSP00000435096	0	0	0	0	0.990	0.995	0	0.321	0.999
RPL23	RPS20	9606.ENSP00000420311	9606.ENSP00000429374	0.120	0	0	0	0.999	0.994	0	0.437	0.999
RPL24	RPS12	9606.ENSP00000377640	9606.ENSP00000230050	0.099	0	0	0	0.999	0.995	0	0.363	0.999
RPL24	RPS3A	9606.ENSP00000377640	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.289	0.999
RPL24	RPL5	9606.ENSP00000377640	9606.ENSP00000359345	0	0	0	0	0.991	0.994	0	0.424	0.999
RPL24	RPS16	9606.ENSP00000377640	9606.ENSP00000367806	0.042	0	0	0	0.991	0.995	0	0.310	0.999
RPL24	RPL41	9606.ENSP00000377640	9606.ENSP00000449026	0	0	0	0	0.466	0.429	0.900	0.155	0.970
RPL24	RPL39L	9606.ENSP00000377640	9606.ENSP00000389356	0.057	0	0	0	0.832	0.842	0	0.159	0.976
RPL24	RPL26L1	9606.ENSP00000377640	9606.ENSP00000428223	0	0	0	0	0.847	0.966	0	0.251	0.995
RPL24	RPL37A	9606.ENSP00000377640	9606.ENSP00000418082	0.055	0	0	0	0.979	0.994	0	0.353	0.999
RPL24	RPS20	9606.ENSP00000377640	9606.ENSP00000429374	0	0	0	0	0.982	0.995	0	0.261	0.999
RPL24	RPS25	9606.ENSP00000377640	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0	0.404	0.999
RPL24	RPL6	9606.ENSP00000377640	9606.ENSP00000403172	0	0	0	0	0.991	0.994	0.900	0.375	0.999
RPL24	RPL36A	9606.ENSP00000377640	9606.ENSP00000404375	0	0	0	0	0.882	0.955	0.900	0.389	0.999
RPL26L1	RPS12	9606.ENSP00000428223	9606.ENSP00000230050	0.057	0	0	0	0.834	0.967	0	0.091	0.994
RPL26L1	RPS3A	9606.ENSP00000428223	9606.ENSP00000346050	0	0	0	0	0.840	0.970	0	0.619	0.998
RPL26L1	RPL5	9606.ENSP00000428223	9606.ENSP00000359345	0.115	0	0	0	0.834	0.979	0	0.388	0.997
RPL26L1	RPS16	9606.ENSP00000428223	9606.ENSP00000367806	0.091	0	0	0	0.834	0.985	0	0.331	0.998
RPL26L1	RPL39L	9606.ENSP00000428223	9606.ENSP00000389356	0	0	0	0	0.701	0.749	0	0.360	0.947
RPL26L1	RPL6	9606.ENSP00000428223	9606.ENSP00000403172	0.079	0	0	0	0.856	0.983	0	0.445	0.998
RPL26L1	RPL36A	9606.ENSP00000428223	9606.ENSP00000404375	0	0	0	0	0.679	0.912	0	0.624	0.988
RPL26L1	RPL37A	9606.ENSP00000428223	9606.ENSP00000418082	0	0	0	0	0.833	0.972	0	0.317	0.996
RPL26L1	RPL41	9606.ENSP00000428223	9606.ENSP00000449026	0	0	0	0	0.163	0.319	0	0.339	0.590
RPL26L1	RPS25	9606.ENSP00000428223	9606.ENSP00000435096	0	0	0	0	0.838	0.966	0	0.201	0.995
RPL26L1	RPS20	9606.ENSP00000428223	9606.ENSP00000429374	0.102	0	0	0	0.836	0.967	0	0.640	0.998
RPL36A	RPS12	9606.ENSP00000404375	9606.ENSP00000230050	0	0	0	0	0.855	0.955	0	0.160	0.994
RPL36A	RPS3A	9606.ENSP00000404375	9606.ENSP00000346050	0.057	0	0	0	0.851	0.955	0	0.503	0.996
RPL36A	RPL5	9606.ENSP00000404375	9606.ENSP00000359345	0	0	0	0	0.777	0.955	0	0.574	0.995
RPL36A	RPS16	9606.ENSP00000404375	9606.ENSP00000367806	0	0	0	0	0.846	0.955	0	0.339	0.995
RPL36A	RPL39L	9606.ENSP00000404375	9606.ENSP00000389356	0	0	0	0	0.668	0.581	0	0.626	0.943
RPL36A	RPL6	9606.ENSP00000404375	9606.ENSP00000403172	0	0	0	0	0.806	0.955	0.900	0.581	0.999
RPL36A	RPL41	9606.ENSP00000404375	9606.ENSP00000449026	0	0	0	0	0.518	0.287	0.900	0.273	0.971
RPL36A	RPS25	9606.ENSP00000404375	9606.ENSP00000435096	0	0	0	0	0.828	0.955	0	0.488	0.995
RPL36A	RPL37A	9606.ENSP00000404375	9606.ENSP00000418082	0	0	0	0	0.941	0.955	0	0.583	0.998
RPL36A	RPS20	9606.ENSP00000404375	9606.ENSP00000429374	0	0	0	0	0.975	0.955	0	0.497	0.999
RPL37A	RPS12	9606.ENSP00000418082	9606.ENSP00000230050	0	0	0	0	0.974	0.995	0	0.217	0.999
RPL37A	RPS3A	9606.ENSP00000418082	9606.ENSP00000346050	0	0	0	0	0.980	0.995	0	0.577	0.999
RPL37A	RPL5	9606.ENSP00000418082	9606.ENSP00000359345	0	0	0	0	0.944	0.995	0	0.506	0.999
RPL37A	RPS16	9606.ENSP00000418082	9606.ENSP00000367806	0.086	0	0	0	0.982	0.995	0	0.583	0.999
RPL37A	RPL39L	9606.ENSP00000418082	9606.ENSP00000389356	0	0	0	0	0.832	0.841	0	0.187	0.976
RPL37A	RPL6	9606.ENSP00000418082	9606.ENSP00000403172	0	0	0	0	0.980	0.995	0	0.384	0.999
RPL37A	RPL41	9606.ENSP00000418082	9606.ENSP00000449026	0	0	0	0	0.381	0.429	0	0.356	0.752
RPL37A	RPS25	9606.ENSP00000418082	9606.ENSP00000435096	0	0	0	0	0.978	0.995	0	0.640	0.999
RPL37A	RPS20	9606.ENSP00000418082	9606.ENSP00000429374	0	0	0	0	0.991	0.994	0	0.541	0.999
RPL39L	RPS12	9606.ENSP00000389356	9606.ENSP00000230050	0.057	0	0	0	0.821	0.842	0	0.052	0.971
RPL39L	RPS3A	9606.ENSP00000389356	9606.ENSP00000346050	0	0	0	0	0.832	0.841	0	0.275	0.978
RPL39L	RPL5	9606.ENSP00000389356	9606.ENSP00000359345	0	0	0	0	0.826	0.841	0	0.395	0.981
RPL39L	RPS16	9606.ENSP00000389356	9606.ENSP00000367806	0.061	0	0	0	0.830	0.841	0	0.271	0.979
RPL39L	RPL41	9606.ENSP00000389356	9606.ENSP00000449026	0	0	0	0	0.565	0.429	0	0	0.741
RPL39L	RPL6	9606.ENSP00000389356	9606.ENSP00000403172	0	0	0	0	0.735	0.842	0	0.402	0.972
RPL39L	RPS20	9606.ENSP00000389356	9606.ENSP00000429374	0.042	0	0	0	0.832	0.842	0	0.389	0.982
RPL39L	RPS25	9606.ENSP00000389356	9606.ENSP00000435096	0	0	0	0	0.827	0.842	0	0.419	0.982
RPL41	RPS12	9606.ENSP00000449026	9606.ENSP00000230050	0	0	0	0	0.377	0.429	0	0.164	0.676
RPL41	RPS3A	9606.ENSP00000449026	9606.ENSP00000346050	0	0	0	0	0.486	0.429	0	0.472	0.832
RPL41	RPL5	9606.ENSP00000449026	9606.ENSP00000359345	0	0	0	0	0.259	0.507	0	0.392	0.758
RPL41	RPS16	9606.ENSP00000449026	9606.ENSP00000367806	0	0	0	0	0.367	0.429	0	0.202	0.686
RPL41	RPL6	9606.ENSP00000449026	9606.ENSP00000403172	0	0	0	0	0.469	0.429	0.900	0.386	0.978
RPL41	RPS20	9606.ENSP00000449026	9606.ENSP00000429374	0	0	0	0	0.540	0.507	0	0.305	0.828
RPL41	RPS25	9606.ENSP00000449026	9606.ENSP00000435096	0	0	0	0	0.441	0.429	0	0.256	0.742
RPL5	RPS12	9606.ENSP00000359345	9606.ENSP00000230050	0.057	0	0	0	0.981	0.994	0	0.364	0.999
RPL5	RPS3A	9606.ENSP00000359345	9606.ENSP00000346050	0	0	0	0	0.992	0.994	0	0.766	0.999
RPL5	RPS16	9606.ENSP00000359345	9606.ENSP00000367806	0.115	0	0	0	0.991	0.994	0	0.549	0.999
RPL5	RPL6	9606.ENSP00000359345	9606.ENSP00000403172	0.111	0	0	0	0.991	0.994	0	0.814	0.999
RPL5	RPS25	9606.ENSP00000359345	9606.ENSP00000435096	0	0	0	0	0.988	0.994	0	0.711	0.999
RPL5	RPS20	9606.ENSP00000359345	9606.ENSP00000429374	0.120	0	0	0	0.991	0.994	0	0.756	0.999
RPL6	RPS12	9606.ENSP00000403172	9606.ENSP00000230050	0	0	0	0	0.991	0.994	0	0.206	0.999
RPL6	RPS3A	9606.ENSP00000403172	9606.ENSP00000346050	0	0	0	0	0.993	0.993	0	0.704	0.999
RPL6	RPS16	9606.ENSP00000403172	9606.ENSP00000367806	0.079	0	0	0	0.989	0.995	0	0.645	0.999
RPL6	RPS20	9606.ENSP00000403172	9606.ENSP00000429374	0.095	0	0	0	0.992	0.994	0	0.647	0.999
RPL6	RPS25	9606.ENSP00000403172	9606.ENSP00000435096	0	0	0	0	0.991	0.994	0	0.704	0.999
RPS12	RPS3A	9606.ENSP00000230050	9606.ENSP00000346050	0	0	0	0	0.991	0.996	0.900	0.236	0.999
RPS12	RPS16	9606.ENSP00000230050	9606.ENSP00000367806	0.061	0	0	0	0.991	0.995	0.900	0.325	0.999
RPS12	RPS20	9606.ENSP00000230050	9606.ENSP00000429374	0.071	0	0	0	0.988	0.994	0.900	0.349	0.999
RPS12	RPS25	9606.ENSP00000230050	9606.ENSP00000435096	0	0	0	0	0.985	0.993	0.900	0.619	0.999
RPS16	RPS3A	9606.ENSP00000367806	9606.ENSP00000346050	0	0	0	0	0.991	0.996	0.900	0.716	0.999
RPS16	RPS25	9606.ENSP00000367806	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0.900	0.773	0.999
RPS16	RPS20	9606.ENSP00000367806	9606.ENSP00000429374	0.102	0	0	0	0.994	0.997	0.900	0.930	0.999
RPS20	RPS3A	9606.ENSP00000429374	9606.ENSP00000346050	0	0	0	0	0.991	0.996	0.900	0.781	0.999
RPS20	RPS25	9606.ENSP00000429374	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0.900	0.821	0.999
RPS25	RPS3A	9606.ENSP00000435096	9606.ENSP00000346050	0	0	0	0	0.991	0.996	0.900	0.771	0.999
